City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Oranjemund,-28.55,16.4333,64.9,30,100,3.22,NA,2021-07-25 17:39:43
294,Saldanha,-33.0117,17.9442,60.85,54,100,11.3,ZA,2021-07-25 17:40:13
295,Binga,-17.6203,27.3414,60.85,49,2,2.01,ZW,2021-07-25 17:40:13
296,Mantua,45.1667,10.7833,89.92,62,60,7.0,IT,2021-07-25 17:40:14
297,Antalaha,-14.9003,50.2788,67.73,76,97,7.76,MG,2021-07-25 17:40:14
298,Cururupu,-1.8283,-44.8683,83.8,64,85,4.18,BR,2021-07-25 17:37:21
299,Saint George,37.1041,-113.5841,90.43,47,10,3.0,US,2021-07-25 17:40:15
300,Paramirim,-13.4425,-42.2389,81.84,29,7,12.64,BR,2021-07-25 17:40:15
301,Nome,64.5011,-165.4064,48.27,87,90,10.36,US,2021-07-25 17:38:47
302,Cherskiy,68.75,161.3,41.97,72,27,7.54,RU,2021-07-25 17:40:16
303,Clyde River,70.4692,-68.5914,35.83,100,90,12.66,CA,2021-07-25 17:40:16
304,Svetlogorsk,52.6333,29.7333,68.58,67,59,3.96,BY,2021-07-25 17:40:16
305,Imeni Poliny Osipenko,52.4201,136.4853,67.46,88,93,4.97,RU,2021-07-25 17:40:17
306,Lira,2.235,32.9097,71.89,56,100,1.57,UG,2021-07-25 17:40:17
307,Qandala,11.472,49.8728,87.6,50,30,11.86,SO,2021-07-25 17:40:18
308,Takoradi,4.8845,-1.7554,77.0,75,53,12.03,GH,2021-07-25 17:40:19
309,Ambon,-3.6954,128.1814,77.14,94,40,6.91,ID,2021-07-25 17:40:19
310,Laguna,38.421,-121.4238,100.44,48,1,3.44,US,2021-07-25 17:40:20
311,Lundazi,-12.2929,33.1782,56.12,56,5,9.82,ZM,2021-07-25 17:40:20
312,Valparaiso,-33.0393,-71.6273,60.44,69,75,11.5,CL,2021-07-25 17:40:20
313,Ulladulla,-35.35,150.4667,54.88,65,47,17.63,AU,2021-07-25 17:39:41
314,Pont-A-Mousson,48.9079,6.0589,77.38,63,29,4.61,FR,2021-07-25 17:40:21
315,Dunedin,-45.8742,170.5036,49.8,67,100,14.0,NZ,2021-07-25 17:40:22
316,Cuauhtemoc,28.4167,-106.8667,73.72,38,42,11.61,MX,2021-07-25 17:40:22
317,Soyo,-6.1349,12.3689,72.72,86,57,7.27,AO,2021-07-25 17:40:23
318,Normandin,48.8333,-72.5321,71.91,78,85,10.36,CA,2021-07-25 17:36:31
319,Kiruna,67.8557,20.2251,58.12,82,0,4.61,SE,2021-07-25 17:40:23
320,Santiago Del Estero,-27.7951,-64.2615,69.8,24,0,10.76,AR,2021-07-25 17:40:24
321,Lagoa,39.05,-27.9833,69.49,82,100,12.8,PT,2021-07-25 17:40:24
322,Batagay-Alyta,67.8006,130.4114,53.02,76,52,1.97,RU,2021-07-25 17:40:24
323,Mecca,21.4267,39.8261,89.83,33,2,8.19,SA,2021-07-25 17:40:25
324,Guarapuava,-25.3953,-51.4581,70.81,39,15,5.14,BR,2021-07-25 17:40:26
325,Flin Flon,54.7682,-101.865,60.64,94,90,2.3,CA,2021-07-25 17:40:27
326,Sisimiut,66.9395,-53.6735,43.95,81,100,5.55,GL,2021-07-25 17:39:29
327,Pevek,69.7008,170.3133,34.86,90,100,9.48,RU,2021-07-25 17:39:17
328,Ulaanbaatar,47.9077,106.8832,60.93,77,40,2.24,MN,2021-07-25 17:40:27
329,Urumqi,43.801,87.6005,83.35,23,0,4.47,CN,2021-07-25 17:40:27
330,May Pen,17.9645,-77.2451,87.01,46,40,11.43,JM,2021-07-25 17:40:28
331,Ulaangom,49.9811,92.0667,65.62,63,99,3.11,MN,2021-07-25 17:40:28
332,Kununurra,-15.7667,128.7333,60.78,82,25,0.0,AU,2021-07-25 17:40:29
333,Griffith,41.5284,-87.4237,91.04,50,75,3.0,US,2021-07-25 17:40:29
334,Ahuimanu,21.4447,-157.8378,80.31,78,40,12.66,US,2021-07-25 17:40:29
335,Saraland,30.8207,-88.0706,93.2,69,30,4.03,US,2021-07-25 17:40:30
336,Malinovoye Ozero,51.6753,79.7825,75.34,47,47,4.16,RU,2021-07-25 17:40:30
337,Atamanovka,51.93,113.63,59.43,84,97,3.85,RU,2021-07-25 17:40:31
338,Kailua,21.4022,-157.7394,80.58,74,40,12.66,US,2021-07-25 17:40:31
339,Aylesbury,51.8167,-0.8146,71.01,93,100,6.96,GB,2021-07-25 17:40:31
340,Saint-Louis,16.3333,-15.0,101.84,32,56,11.14,SN,2021-07-25 17:40:32
341,Prado,-17.3411,-39.2208,74.93,64,57,9.04,BR,2021-07-25 17:40:33
342,Ambam,2.3833,11.2833,69.08,97,82,2.53,CM,2021-07-25 17:40:33
343,Nogliki,51.8333,143.1667,68.94,87,50,11.16,RU,2021-07-25 17:40:34
344,Jalu,29.0331,21.5482,89.51,22,0,7.74,LY,2021-07-25 17:40:34
345,Nema,57.5067,50.5011,51.75,72,63,2.64,RU,2021-07-25 17:40:34
346,Portland,45.5234,-122.6762,80.62,60,1,1.99,US,2021-07-25 17:38:28
347,Itarema,-2.9248,-39.9167,86.34,52,47,18.19,BR,2021-07-25 17:39:06
348,Ancud,-41.8697,-73.8203,44.13,61,17,10.31,CL,2021-07-25 17:40:35
349,Hurricane,37.1753,-113.2899,89.6,33,13,3.24,US,2021-07-25 17:40:35
350,Victor Harbor,-35.5667,138.6167,56.46,87,56,1.99,AU,2021-07-25 17:37:33
351,Shahr-E Babak,30.1165,55.1186,82.89,7,4,17.76,IR,2021-07-25 17:40:36
352,Poyarkovo,49.6,128.6833,67.71,94,100,5.55,RU,2021-07-25 17:40:37
353,Mizan Teferi,6.9833,35.5833,58.33,98,100,2.37,ET,2021-07-25 17:40:37
354,San Andres,12.5847,-81.7006,86.02,74,40,11.5,CO,2021-07-25 17:40:38
355,Koslan,63.4564,48.8989,51.49,95,97,5.32,RU,2021-07-25 17:40:38
356,Berlevag,70.8578,29.0864,46.4,83,100,18.75,NO,2021-07-25 17:40:39
357,Nemuro,43.3236,145.575,61.16,93,1,5.84,JP,2021-07-25 17:40:39
358,Abha,18.2164,42.5053,66.02,94,40,4.61,SA,2021-07-25 17:40:39
359,Shiyan,32.6475,110.7781,73.42,87,0,2.46,CN,2021-07-25 17:40:40
360,Kerema,-7.9631,145.7785,76.68,91,91,7.45,PG,2021-07-25 17:40:40
361,Garowe,8.4054,48.4845,79.57,42,61,23.38,SO,2021-07-25 17:40:41
362,West Monroe,32.5185,-92.1476,93.74,61,40,0.0,US,2021-07-25 17:40:41
363,Kabul,34.5,69.4167,86.4,20,0,4.79,AF,2021-07-25 17:40:41
364,Maun,-19.9833,23.4167,62.56,39,0,4.61,BW,2021-07-25 17:40:42
365,Kavos,38.8268,22.8322,82.53,50,0,4.03,GR,2021-07-25 17:40:42
366,Freeport,40.6576,-73.5832,85.3,80,90,11.01,US,2021-07-25 17:36:26
367,Lahij,13.1667,44.5833,79.25,73,95,1.52,YE,2021-07-25 17:40:43
368,Ridgecrest,35.6225,-117.6709,95.68,16,1,1.99,US,2021-07-25 17:37:26
369,Stornoway,58.2093,-6.3865,62.92,77,40,11.5,GB,2021-07-25 17:40:43
370,Lebedinyy,58.5167,125.5167,54.09,87,21,2.84,RU,2021-07-25 17:40:44
371,Channel-Port Aux Basques,47.5702,-59.1367,60.93,75,11,8.39,CA,2021-07-25 17:40:44
372,Fukue,32.6881,128.8419,79.54,82,100,20.62,JP,2021-07-25 17:39:58
373,Afikpo,5.8931,7.9374,76.08,77,96,4.32,NG,2021-07-25 17:40:45
374,Sotouboua,8.5667,0.9833,73.9,85,73,3.53,TG,2021-07-25 17:40:45
375,Vagur,61.4732,-6.8119,52.29,92,100,6.89,FO,2021-07-25 17:40:45
376,Kirakira,-10.4544,161.9205,78.28,84,75,6.51,SB,2021-07-25 17:39:19
377,San Patricio,28.017,-97.5169,93.29,44,4,10.49,US,2021-07-25 17:36:55
378,Tadine,-21.55,167.8833,69.33,81,16,11.88,NC,2021-07-25 17:40:46
379,Dingle,10.9995,122.6711,76.84,91,73,8.41,PH,2021-07-25 17:39:09
380,Manaus,-3.1019,-60.025,90.1,62,40,4.61,BR,2021-07-25 17:40:25
381,Baherden,38.4362,57.4316,97.81,26,0,9.82,TM,2021-07-25 17:40:47
382,Hambantota,6.1241,81.1185,80.02,80,82,17.56,LK,2021-07-25 17:40:47
383,Beacon,41.5048,-73.9696,81.97,78,90,1.01,US,2021-07-25 17:37:00
384,Alyangula,-13.8483,136.4192,58.87,94,85,2.3,AU,2021-07-25 17:40:47
385,Carndonagh,55.25,-7.2667,73.02,69,3,6.62,IE,2021-07-25 17:40:48
386,Yulara,-25.2406,130.9889,46.24,57,69,4.61,AU,2021-07-25 17:40:48
387,Medford,42.3265,-122.8756,85.12,43,1,0.0,US,2021-07-25 17:40:49
388,Nelson Bay,-32.7167,152.15,54.09,61,10,3.0,AU,2021-07-25 17:40:49
389,Kaduqli,11.0167,29.7167,75.67,80,100,5.61,SD,2021-07-25 17:40:49
390,Quatre Cocos,-20.2078,57.7625,71.71,65,3,14.34,MU,2021-07-25 17:40:50
391,Vanimo,-2.6741,141.3028,74.73,81,100,3.4,PG,2021-07-25 17:40:50
392,Codrington,-38.2667,141.9667,49.68,92,98,15.17,AU,2021-07-25 17:40:51
393,Zeya,53.75,127.2667,60.28,93,30,3.4,RU,2021-07-25 17:40:51
394,Abu Dhabi,24.4667,54.3667,100.51,63,31,8.05,AE,2021-07-25 17:40:51
395,Chester,40.1254,-75.8749,87.03,74,20,1.01,US,2021-07-25 17:36:49
396,Odessa,46.4775,30.7326,80.53,57,0,0.0,UA,2021-07-25 17:40:52
397,Zabid,14.1951,43.3152,84.47,68,97,1.25,YE,2021-07-25 17:40:52
398,Karratha,-20.7377,116.8463,70.03,46,24,4.41,AU,2021-07-25 17:40:53
399,Buluang,13.3068,123.3425,81.1,84,97,11.7,PH,2021-07-25 17:40:53
400,Kamaishi,39.2667,141.8833,70.75,90,62,4.99,JP,2021-07-25 17:40:54
401,Bainbridge,47.6262,-122.5212,80.89,60,1,1.01,US,2021-07-25 17:37:03
402,Salta,-24.7859,-65.4117,85.57,17,0,4.0,AR,2021-07-25 17:40:54
403,Weiser,44.251,-116.9693,92.32,21,0,0.89,US,2021-07-25 17:40:55
404,Peachland,49.7665,-119.7357,86.67,35,0,4.0,CA,2021-07-25 17:40:55
405,Ribeira Grande,38.5167,-28.7,73.8,78,40,6.91,PT,2021-07-25 17:37:24
406,Townsville,-19.25,146.8,56.28,72,8,2.3,AU,2021-07-25 17:40:56
407,Luderitz,-26.6481,15.1594,66.45,25,74,4.34,NA,2021-07-25 17:40:56
408,Ilulissat,69.2167,-51.1,55.42,41,40,10.36,GL,2021-07-25 17:40:57
409,Kamenka,51.3223,42.7678,64.53,54,84,6.33,RU,2021-07-25 17:40:57
410,Borshchiv,48.8033,26.0435,69.01,68,1,6.78,UA,2021-07-25 17:40:58
411,Miyakonojo,31.7333,131.0667,78.44,98,100,5.5,JP,2021-07-25 17:40:58
412,Carroll,39.5501,-77.0164,89.78,68,75,5.99,US,2021-07-25 17:40:58
413,Fairbanks,64.8378,-147.7164,62.22,75,90,0.0,US,2021-07-25 17:37:44
414,Ciudad Bolivar,8.1222,-63.5497,84.51,67,91,7.02,VE,2021-07-25 17:40:59
415,Whitehorse,60.7161,-135.0538,59.09,58,40,2.3,CA,2021-07-25 17:40:59
416,Placido De Castro,-10.3353,-67.1856,98.62,26,24,3.53,BR,2021-07-25 17:41:00
417,Shenjiamen,29.9576,122.298,78.12,89,100,34.78,CN,2021-07-25 17:38:16
418,Cacule,-14.5033,-42.2222,78.53,35,1,11.79,BR,2021-07-25 17:41:00
419,Palu,-0.8917,119.8707,75.27,95,61,3.06,ID,2021-07-25 17:41:00
420,Mattru,7.6244,-11.8332,75.97,88,98,4.63,SL,2021-07-25 17:41:01
421,Anchorage,61.2181,-149.9003,60.75,79,75,0.0,US,2021-07-25 17:38:14
422,Nigran,42.1415,-8.8066,79.97,71,20,14.97,ES,2021-07-25 17:41:01
423,Amapa,1.0,-52.0,78.67,91,49,3.15,BR,2021-07-25 17:41:02
424,Kinsale,51.7075,-8.5306,70.97,68,20,11.5,IE,2021-07-25 17:41:02
425,Pitsunda,43.1592,40.3378,78.98,80,9,3.33,GE,2021-07-25 17:41:02
426,Beringovskiy,63.05,179.3167,51.33,91,98,1.83,RU,2021-07-25 17:38:13
427,Kwekwe,-18.9281,29.8149,48.56,59,1,8.37,ZW,2021-07-25 17:41:03
428,Saint-Joseph,-21.3667,55.6167,68.38,75,20,11.83,RE,2021-07-25 17:41:03
429,Nouadhibou,20.931,-17.0347,76.98,73,0,17.27,MR,2021-07-25 17:40:33
430,Ahipara,-35.1667,173.1667,57.0,93,71,8.72,NZ,2021-07-25 17:41:04
431,Borgo San Lorenzo,43.9553,11.3835,87.8,50,12,10.2,IT,2021-07-25 17:41:05
432,Melnikovo,56.5558,84.085,72.16,97,70,4.65,RU,2021-07-25 17:41:05
433,Gemunden,50.05,9.7,78.98,91,86,5.06,DE,2021-07-25 17:41:06
434,Klamath Falls,42.2249,-121.7817,83.88,38,1,1.01,US,2021-07-25 17:41:06
435,Hellvik,59.9156,5.781,75.76,69,78,2.06,NO,2021-07-25 17:41:07
436,Posyet,42.6508,130.8046,74.12,97,80,3.51,RU,2021-07-25 17:41:07
437,Chabahar,25.2919,60.643,84.81,82,75,7.29,IR,2021-07-25 17:41:08
438,Nawabganj,24.5911,88.271,84.97,78,100,5.35,BD,2021-07-25 17:41:08
439,Loandjili,-4.7561,11.8578,75.31,83,75,5.75,CG,2021-07-25 17:41:08
440,Ocos,14.5094,-92.1933,93.72,73,79,6.87,GT,2021-07-25 17:41:09
441,Dalbandin,28.8947,64.4101,99.14,9,18,7.49,PK,2021-07-25 17:41:09
442,Altay,47.8667,88.1167,67.96,53,4,4.7,CN,2021-07-25 17:41:10
443,Araouane,18.9048,-3.5265,105.31,18,56,8.03,ML,2021-07-25 17:41:10
444,Sao Filipe,14.8961,-24.4956,74.25,73,56,7.7,CV,2021-07-25 17:41:11
445,Konjic,43.6519,17.9614,90.48,47,27,5.21,BA,2021-07-25 17:41:11
446,Baykit,61.67,96.37,66.49,70,51,2.89,RU,2021-07-25 17:41:11
447,Asau,46.4333,26.4,74.32,62,69,1.45,RO,2021-07-25 17:39:26
448,Godhra,22.75,73.6333,75.27,98,100,12.84,IN,2021-07-25 17:41:12
449,Fredericton,45.9454,-66.6656,73.36,57,1,5.99,CA,2021-07-25 17:36:59
450,Hohhot,40.8106,111.6522,70.09,100,40,2.24,CN,2021-07-25 17:41:12
451,Uyuni,-20.4597,-66.825,48.51,34,100,14.16,BO,2021-07-25 17:41:13
452,Safonovo,55.15,33.2167,65.05,66,97,5.7,RU,2021-07-25 17:41:13
453,Lufilufi,-13.8745,-171.5986,74.98,72,41,13.67,WS,2021-07-25 17:41:14
454,Fraga,41.5229,0.3489,93.52,29,81,11.54,ES,2021-07-25 17:41:14
455,Halifax,44.6453,-63.5724,78.42,58,3,5.01,CA,2021-07-25 17:40:29
456,Cabo San Lucas,22.8909,-109.9124,95.18,51,1,6.91,MX,2021-07-25 17:38:12
457,Kyrylivka,46.3759,35.3675,78.78,56,0,11.18,UA,2021-07-25 17:41:14
458,Solvychegodsk,61.3305,46.9156,55.54,69,84,6.42,RU,2021-07-25 17:41:15
459,Aksarka,66.5606,67.7975,46.47,77,19,12.53,RU,2021-07-25 17:41:15
460,Adrian,41.8975,-84.0372,87.42,44,1,5.01,US,2021-07-25 17:41:15
461,Punta,8.9897,125.34,78.69,86,91,1.83,PH,2021-07-25 17:41:16
462,Pochutla,15.7432,-96.4661,91.81,51,99,5.59,MX,2021-07-25 17:41:17
463,Suluq,31.6682,20.2521,86.02,31,0,18.03,LY,2021-07-25 17:41:17
464,Rio Gallegos,-51.6226,-69.2181,39.25,70,40,19.57,AR,2021-07-25 17:40:16
465,Concepcion,-36.827,-73.0498,55.2,82,75,9.22,CL,2021-07-25 17:41:02
466,Yamada,39.4667,141.95,69.53,91,53,3.06,JP,2021-07-25 17:41:18
467,Westport,41.1415,-73.3579,80.76,88,90,1.01,US,2021-07-25 17:37:54
468,Rawson,-43.3002,-65.1023,52.41,33,18,19.51,AR,2021-07-25 17:40:50
469,Verkhnyaya Toyma,62.2349,44.9985,53.92,81,72,4.61,RU,2021-07-25 17:41:18
470,Rio Grande,-32.035,-52.0986,75.31,70,87,5.73,BR,2021-07-25 17:41:19
471,Zhireken,52.8249,117.3076,55.33,92,98,4.03,RU,2021-07-25 17:41:19
472,Sao Jose Da Coroa Grande,-8.8978,-35.1478,76.86,81,22,12.97,BR,2021-07-25 17:41:20
473,Vilyuysk,63.7553,121.6247,62.83,58,12,5.64,RU,2021-07-25 17:41:20
474,Namibe,-15.1961,12.1522,68.05,67,0,3.8,AO,2021-07-25 17:40:09
475,Gidam,18.9833,81.4,75.87,89,44,3.51,IN,2021-07-25 17:41:20
476,Beyneu,45.3167,55.2,88.48,20,14,10.16,KZ,2021-07-25 17:39:31
477,Bambanglipuro,-7.95,110.2833,70.34,89,1,4.65,ID,2021-07-25 17:41:21
478,Ringebu,61.5167,10.1667,75.4,50,16,5.93,NO,2021-07-25 17:41:21
479,Ust-Uda,54.1742,103.0304,65.05,59,92,2.19,RU,2021-07-25 17:41:22
480,Coihaique,-45.5752,-72.0662,44.55,49,40,4.61,CL,2021-07-25 17:38:43
481,Nosy Varika,-20.5833,48.5333,62.87,88,100,10.04,MG,2021-07-25 17:41:22
482,Bageshwar,29.85,79.7667,75.36,94,100,1.1,IN,2021-07-25 17:41:22
483,Mosquera,4.7059,-74.2302,55.49,100,75,9.22,CO,2021-07-25 17:41:23
484,Tura,25.5198,90.2201,76.03,95,100,6.6,IN,2021-07-25 17:38:35
485,Pamplona,42.8169,-1.6432,69.98,60,20,16.11,ES,2021-07-25 17:38:22
486,Filadelfia,39.9523,-75.1638,89.2,66,75,8.01,US,2021-07-25 17:38:26
487,Amahai,-3.3333,128.9167,75.61,87,96,3.24,ID,2021-07-25 17:41:24
488,Mexico,15.0646,120.7198,82.47,87,100,9.55,PH,2021-07-25 17:41:24
489,Aguimes,27.9054,-15.4461,74.03,65,20,29.93,ES,2021-07-25 17:41:24
490,Pemangkat,1.1667,108.9667,80.67,83,18,7.72,ID,2021-07-25 17:41:25
491,Pouembout,-21.1333,164.9,64.62,90,12,1.77,NC,2021-07-25 17:41:25
492,Panaba,21.2833,-88.2667,95.77,38,77,13.85,MX,2021-07-25 17:41:26
493,Junin,-34.5838,-60.9433,63.59,52,41,10.94,AR,2021-07-25 17:41:26
494,Qaqortoq,60.7167,-46.0333,57.7,61,99,5.32,GL,2021-07-25 17:41:26
495,Baillif,16.0202,-61.7463,85.5,79,57,14.5,GP,2021-07-25 17:41:26
496,Shalya,57.2471,58.7298,52.34,65,28,1.41,RU,2021-07-25 17:41:27
497,Kimbe,-5.5502,150.1429,74.91,92,59,2.82,PG,2021-07-25 17:41:27
498,Salalah,17.0151,54.0924,78.89,94,75,6.91,OM,2021-07-25 17:41:27
499,Almaznyy,48.0448,40.045,78.94,42,50,7.49,RU,2021-07-25 17:41:28
500,Aswan,24.0934,32.907,99.7,13,0,11.5,EG,2021-07-25 17:41:28
501,Ambilobe,-13.2,49.05,67.46,76,88,3.56,MG,2021-07-25 17:41:29
502,Dharmanagar,24.3667,92.1667,76.87,98,100,2.42,IN,2021-07-25 17:41:29
503,Alta,69.9689,23.2717,51.06,89,75,3.0,NO,2021-07-25 17:41:29
504,Manokwari,-0.8667,134.0833,78.03,77,98,4.83,ID,2021-07-25 17:41:30
505,Smithers,54.7804,-127.1743,53.92,87,75,2.3,CA,2021-07-25 17:41:30
506,Horta,38.5333,-28.6333,73.04,78,40,6.91,PT,2021-07-25 17:41:30
507,Iskateley,67.6803,53.1512,44.55,77,88,14.85,RU,2021-07-25 17:41:31
508,Viransehir,37.2353,39.7631,91.92,23,0,7.31,TR,2021-07-25 17:41:31
509,Verkhnetulomskiy,68.6073,31.7962,55.53,68,79,5.86,RU,2021-07-25 17:41:31
510,Emerald,-23.5333,148.1667,51.94,52,20,8.05,AU,2021-07-25 17:41:17
511,Dergachi,51.2328,48.7659,65.79,47,5,7.67,RU,2021-07-25 17:41:32
512,Aksha,50.2814,113.2867,54.41,86,26,3.33,RU,2021-07-25 17:41:32
513,Mier,26.4333,-99.15,95.68,30,3,15.1,MX,2021-07-25 17:41:33
514,Komsomolskiy,40.4272,71.7189,86.72,28,1,4.61,UZ,2021-07-25 17:41:33
515,Balabac,7.9868,117.0645,82.74,83,96,8.77,PH,2021-07-25 17:41:34
516,Brigantine,39.4101,-74.3646,88.29,71,40,18.41,US,2021-07-25 17:40:15
517,Zhigansk,66.7697,123.3711,60.53,63,66,7.47,RU,2021-07-25 17:41:34
518,Jiuquan,39.7432,98.5174,75.24,40,86,5.44,CN,2021-07-25 17:41:35
519,Zlitan,32.4674,14.5687,82.98,56,0,15.95,LY,2021-07-25 17:41:35
520,Sitka,57.0531,-135.33,55.29,82,90,4.61,US,2021-07-25 17:40:24
521,Hokitika,-42.7167,170.9667,49.59,91,100,10.42,NZ,2021-07-25 17:38:55
522,Adrar,20.5022,-10.0711,110.3,7,28,10.25,MR,2021-07-25 17:41:36
523,Borogontsy,62.6683,131.1683,55.15,70,1,4.68,RU,2021-07-25 17:41:36
524,Catamarca,-28.4696,-65.7852,84.49,45,0,1.99,AR,2021-07-25 17:41:36
525,Saint Anthony,45.0205,-93.218,91.26,30,1,3.0,US,2021-07-25 17:41:37
526,Monchegorsk,67.9397,32.8739,59.04,66,84,3.89,RU,2021-07-25 17:41:37
527,Wladyslawowo,54.7909,18.4009,78.35,75,90,12.75,PL,2021-07-25 17:41:38
528,Pauini,-7.7136,-66.9764,99.32,28,73,2.46,BR,2021-07-25 17:41:38
529,Palmer,42.1584,-72.3287,72.99,82,90,5.01,US,2021-07-25 17:39:26
530,Abakaliki,6.3163,8.1169,85.35,78,98,4.99,NG,2021-07-25 17:41:39
531,Vilhena,-12.7406,-60.1458,86.22,39,0,12.66,BR,2021-07-25 17:41:39
532,Cheremukhovo,60.3484,59.9851,46.9,83,49,3.89,RU,2021-07-25 17:41:39
533,Cockburn Town,21.4612,-71.1419,85.96,70,40,6.91,TC,2021-07-25 17:41:22
534,Caluquembe,-13.7833,14.6833,63.25,24,0,2.75,AO,2021-07-25 17:41:40
535,Makinsk,52.6292,70.4169,57.63,65,9,9.6,KZ,2021-07-25 17:41:40
536,Lixourion,38.2019,20.4314,87.66,65,0,12.66,GR,2021-07-25 17:41:41
537,Ambulu,-8.345,113.6058,69.28,89,52,4.38,ID,2021-07-25 17:38:49
538,Sao Joao Da Barra,-21.6403,-41.0511,77.09,60,0,14.61,BR,2021-07-25 17:38:55
539,Baruun-Urt,46.6806,113.2792,62.94,63,100,14.16,MN,2021-07-25 17:41:41
540,Northview,43.0456,-85.6006,87.39,43,20,1.01,US,2021-07-25 17:41:42
541,Filingue,14.3521,3.3168,95.36,37,37,10.56,NE,2021-07-25 17:41:42
542,Barsovo,61.1667,73.1667,59.13,92,100,12.66,RU,2021-07-25 17:41:43
543,Bathsheba,13.2167,-59.5167,88.41,74,75,18.41,BB,2021-07-25 17:40:57
544,Malmyzh,56.5205,50.6818,58.06,52,27,5.03,RU,2021-07-25 17:41:43
545,Ola,59.5833,151.2833,53.65,95,100,3.15,RU,2021-07-25 17:41:44
546,Mocuba,-16.8392,36.9856,61.12,84,76,5.17,MZ,2021-07-25 17:41:44
547,Moron,-34.6534,-58.6198,59.97,97,96,3.0,AR,2021-07-25 17:39:45
548,Darhan,49.4867,105.9228,59.77,73,96,4.74,MN,2021-07-25 17:41:45
549,Belyy Yar,53.6039,91.3903,71.49,83,0,4.47,RU,2021-07-25 17:41:46
550,Pishin,30.5803,66.9961,90.03,19,3,5.77,PK,2021-07-25 17:41:46
551,Lasa,46.6166,10.7002,70.68,84,70,4.05,IT,2021-07-25 17:41:01
552,Canutama,-6.5339,-64.3831,97.56,29,93,4.16,BR,2021-07-25 17:41:47
553,Cody,44.5263,-109.0565,87.91,22,1,4.61,US,2021-07-25 17:38:03
554,Rovaniemi,66.5,25.7167,69.21,56,0,5.75,FI,2021-07-25 17:41:47
555,Novoanninskiy,50.5287,42.6747,65.75,57,5,8.41,RU,2021-07-25 17:41:47
556,Gimli,50.6336,-96.9907,83.05,34,18,12.66,CA,2021-07-25 17:41:48
557,Karla,59.3723,24.9275,71.31,60,0,5.75,EE,2021-07-25 17:41:48
558,Kosamba,21.4833,72.95,78.1,92,100,11.61,IN,2021-07-25 17:41:48
559,Paamiut,61.994,-49.6678,44.69,70,79,4.72,GL,2021-07-25 17:41:49
560,Kijang,35.2442,129.2139,82.13,90,85,6.15,KR,2021-07-25 17:41:49
561,Chancay,-11.5714,-77.2672,66.07,74,35,8.1,PE,2021-07-25 17:41:50
562,Padang,-0.9492,100.3543,78.21,85,30,3.27,ID,2021-07-25 17:40:01
563,Vicksburg,32.3526,-90.8779,94.68,57,1,4.61,US,2021-07-25 17:41:50
564,Puri,19.8,85.85,86.38,75,82,17.0,IN,2021-07-25 17:41:50
565,Bonthe,7.5264,-12.505,78.6,77,90,8.79,SL,2021-07-25 17:41:51
566,Pryozerne,45.2698,36.3303,80.04,61,21,18.9,UA,2021-07-25 17:41:51
567,Biltine,14.5333,20.9167,82.71,60,58,6.17,TD,2021-07-25 17:41:52
568,Gamba,-2.65,10.0,72.1,85,87,6.78,GA,2021-07-25 17:41:19
569,Hulan Ergi,47.2042,123.6333,69.31,96,100,5.66,CN,2021-07-25 17:41:52
570,Islahiye,37.025,36.6306,89.38,62,0,5.7,TR,2021-07-25 17:41:52
571,Salinopolis,-0.6136,-47.3561,83.17,68,42,10.25,BR,2021-07-25 17:38:46
572,Vestmanna,62.1564,-7.1664,50.92,100,75,4.61,FO,2021-07-25 17:41:19
573,Nizhniy Kuranakh,58.8353,125.4869,57.74,86,47,2.17,RU,2021-07-25 17:38:45
574,Volpago Del Montello,45.7773,12.1144,83.75,72,40,9.22,IT,2021-07-25 17:41:53
575,Half Moon Bay,37.4636,-122.4286,79.61,72,20,1.01,US,2021-07-25 17:38:59
576,Alta Floresta,-9.8756,-56.0861,93.02,31,40,5.75,BR,2021-07-25 17:39:02
577,Urucara,-2.5364,-57.76,95.32,32,59,5.17,BR,2021-07-25 17:41:54
578,Wakkanai,45.4094,141.6739,71.44,89,76,7.74,JP,2021-07-25 17:40:14
579,Iroquois Falls,48.7669,-80.6831,75.34,37,5,9.19,CA,2021-07-25 17:41:54
580,Sorong,-0.8833,131.25,76.64,85,100,8.03,ID,2021-07-25 17:41:55
581,Humaita,-7.5061,-63.0208,100.04,24,95,2.77,BR,2021-07-25 17:39:27
582,Otradnoye,59.7775,30.8181,71.65,63,50,2.75,RU,2021-07-25 17:41:55
583,Esso,55.9333,158.7,54.46,94,54,3.89,RU,2021-07-25 17:41:56
584,Grand Gaube,-20.0064,57.6608,72.0,60,0,10.0,MU,2021-07-25 17:40:50
585,Chapleau,47.8405,-83.4034,69.89,68,90,6.91,CA,2021-07-25 17:41:47
586,Mwinilunga,-11.7358,24.4293,58.64,42,0,5.64,ZM,2021-07-25 17:41:56
587,Qasigiannguit,68.8193,-51.1922,55.65,54,89,4.12,GL,2021-07-25 17:41:56
588,Santa Cruz De Tenerife,28.4682,-16.2546,84.88,70,20,14.0,ES,2021-07-25 17:37:34
589,Dzhebariki-Khaya,62.2167,135.8,54.9,97,92,3.33,RU,2021-07-25 17:41:57
590,Sokoto,13.0609,5.239,87.84,52,87,5.86,NG,2021-07-25 17:41:27
